binFileName	corrected_species	pathogenicity	variable	value
AMDSedi_FK3-1.concoct.124.contigs.filtered.fa_FK3-1.filtered			numORF_multimetal	2
AMDSedi_FK3-1.concoct.124.contigs.filtered.fa_FK3-1.filtered			numORF_MRG	4
AMDSedi_FK3-1.concoct.124.contigs.filtered.fa_FK3-1.filtered			numORF_multidrug	4
AMDSedi_FK3-1.concoct.129.contigs.filtered.fa_FK3-1.filtered			numORF_asARG	23
AMDSedi_FK3-1.concoct.129.contigs.filtered.fa_FK3-1.filtered			numORF_multimetal	2
AMDSedi_FK3-1.concoct.129.contigs.filtered.fa_FK3-1.filtered			numORF_multidrug	7
AMDSedi_FK3-1.concoct.129.contigs.filtered.fa_FK3-1.filtered			numORF_MRG	6
AMDSedi_FK3-1.concoct.136.contigs.filtered.fa_FK3-1.filtered			numORF_MRG	15
AMDSedi_FK3-1.concoct.136.contigs.filtered.fa_FK3-1.filtered			numORF_asARG	20
AMDSedi_FK3-1.concoct.136.contigs.filtered.fa_FK3-1.filtered			numORF_multimetal	3
AMDSedi_FK3-1.concoct.136.contigs.filtered.fa_FK3-1.filtered			numORF_multidrug	12
AMDSedi_FK3-1.concoct.137.contigs.filtered.fa_FK3-1.filtered			numORF_multimetal	4
AMDSedi_FK3-1.concoct.137.contigs.filtered.fa_FK3-1.filtered			numORF_asARG	14
AMDSedi_FK3-1.concoct.137.contigs.filtered.fa_FK3-1.filtered			numORF_MRG	11
AMDSedi_FK3-1.concoct.137.contigs.filtered.fa_FK3-1.filtered			numORF_multidrug	4
AMDSedi_FK3-1.concoct.20_sub.contigs.filtered.fa_FK3-1.filtered			numORF_multidrug	15
AMDSedi_FK3-1.concoct.20_sub.contigs.filtered.fa_FK3-1.filtered			numORF_MRG	69
AMDSedi_FK3-1.concoct.20_sub.contigs.filtered.fa_FK3-1.filtered			numORF_asARG	31
AMDSedi_FK3-1.concoct.20_sub.contigs.filtered.fa_FK3-1.filtered			numORF_multimetal	27
AMDSedi_FK3-1.concoct.25.contigs.filtered.fa_FK3-1.filtered			numORF_asARG	7
AMDSedi_FK3-1.concoct.25.contigs.filtered.fa_FK3-1.filtered			numORF_multidrug	0
AMDSedi_FK3-1.concoct.25.contigs.filtered.fa_FK3-1.filtered			numORF_multimetal	0
AMDSedi_FK3-1.concoct.25.contigs.filtered.fa_FK3-1.filtered			numORF_MRG	1
AMDSedi_FK3-1.concoct.32_sub.contigs.filtered.fa_FK3-1.filtered			numORF_multidrug	5
AMDSedi_FK3-1.concoct.32_sub.contigs.filtered.fa_FK3-1.filtered			numORF_MRG	12
AMDSedi_FK3-1.concoct.32_sub.contigs.filtered.fa_FK3-1.filtered			numORF_asARG	24
AMDSedi_FK3-1.concoct.32_sub.contigs.filtered.fa_FK3-1.filtered			numORF_multimetal	5
AMDSedi_FK3-1.concoct.34_sub.contigs.filtered.fa_FK3-1.filtered			numORF_multidrug	10
AMDSedi_FK3-1.concoct.34_sub.contigs.filtered.fa_FK3-1.filtered			numORF_asARG	26
AMDSedi_FK3-1.concoct.34_sub.contigs.filtered.fa_FK3-1.filtered			numORF_MRG	63
AMDSedi_FK3-1.concoct.34_sub.contigs.filtered.fa_FK3-1.filtered			numORF_multimetal	28
AMDSedi_FK3-1.concoct.42.contigs.filtered.fa_FK3-1.filtered			numORF_asARG	4
AMDSedi_FK3-1.concoct.42.contigs.filtered.fa_FK3-1.filtered			numORF_multimetal	1
AMDSedi_FK3-1.concoct.42.contigs.filtered.fa_FK3-1.filtered			numORF_MRG	1
AMDSedi_FK3-1.concoct.42.contigs.filtered.fa_FK3-1.filtered			numORF_multidrug	3
AMDSedi_FK3-1.concoct.45_sub.contigs.filtered.fa_FK3-1.filtered			numORF_MRG	14
AMDSedi_FK3-1.concoct.45_sub.contigs.filtered.fa_FK3-1.filtered			numORF_multimetal	5
AMDSedi_FK3-1.concoct.45_sub.contigs.filtered.fa_FK3-1.filtered			numORF_asARG	31
AMDSedi_FK3-1.concoct.45_sub.contigs.filtered.fa_FK3-1.filtered			numORF_multidrug	9
AMDSedi_FK3-1.concoct.50_sub.contigs.filtered.fa_FK3-1.filtered			numORF_asARG	33
AMDSedi_FK3-1.concoct.50_sub.contigs.filtered.fa_FK3-1.filtered			numORF_multidrug	12
AMDSedi_FK3-1.concoct.50_sub.contigs.filtered.fa_FK3-1.filtered			numORF_MRG	15
AMDSedi_FK3-1.concoct.50_sub.contigs.filtered.fa_FK3-1.filtered			numORF_multimetal	6
AMDSedi_FK3-1.concoct.52_sub.contigs.filtered.fa_FK3-1.filtered			numORF_multidrug	4
AMDSedi_FK3-1.concoct.52_sub.contigs.filtered.fa_FK3-1.filtered			numORF_MRG	14
AMDSedi_FK3-1.concoct.52_sub.contigs.filtered.fa_FK3-1.filtered			numORF_multimetal	5
AMDSedi_FK3-1.concoct.52_sub.contigs.filtered.fa_FK3-1.filtered			numORF_asARG	14
AMDSedi_FK3-1.concoct.53_sub.contigs.filtered.fa_FK3-1.filtered			numORF_MRG	7
AMDSedi_FK3-1.concoct.53_sub.contigs.filtered.fa_FK3-1.filtered			numORF_multidrug	9
AMDSedi_FK3-1.concoct.53_sub.contigs.filtered.fa_FK3-1.filtered			numORF_asARG	30
AMDSedi_FK3-1.concoct.53_sub.contigs.filtered.fa_FK3-1.filtered			numORF_multimetal	3
AMDSedi_FK3-1.concoct.55_sub.contigs.filtered.fa_FK3-1.filtered			numORF_MRG	24
AMDSedi_FK3-1.concoct.55_sub.contigs.filtered.fa_FK3-1.filtered			numORF_multimetal	5
AMDSedi_FK3-1.concoct.55_sub.contigs.filtered.fa_FK3-1.filtered			numORF_multidrug	15
AMDSedi_FK3-1.concoct.55_sub.contigs.filtered.fa_FK3-1.filtered			numORF_asARG	27
AMDSedi_FK3-1.concoct.58.contigs.filtered.fa_FK3-1.filtered			numORF_multidrug	1
AMDSedi_FK3-1.concoct.58.contigs.filtered.fa_FK3-1.filtered			numORF_multimetal	0
AMDSedi_FK3-1.concoct.58.contigs.filtered.fa_FK3-1.filtered			numORF_MRG	4
AMDSedi_FK3-1.concoct.58.contigs.filtered.fa_FK3-1.filtered			numORF_asARG	7
AMDSedi_FK3-1.concoct.6.contigs.filtered.fa_FK3-1.filtered			numORF_MRG	15
AMDSedi_FK3-1.concoct.6.contigs.filtered.fa_FK3-1.filtered			numORF_multidrug	6
AMDSedi_FK3-1.concoct.6.contigs.filtered.fa_FK3-1.filtered			numORF_asARG	17
AMDSedi_FK3-1.concoct.6.contigs.filtered.fa_FK3-1.filtered			numORF_multimetal	8
AMDSedi_FK3-1.concoct.61.contigs.filtered.fa_FK3-1.filtered			numORF_MRG	17
AMDSedi_FK3-1.concoct.61.contigs.filtered.fa_FK3-1.filtered			numORF_multimetal	4
AMDSedi_FK3-1.concoct.61.contigs.filtered.fa_FK3-1.filtered			numORF_multidrug	7
AMDSedi_FK3-1.concoct.61.contigs.filtered.fa_FK3-1.filtered			numORF_asARG	21
AMDSedi_FK3-1.concoct.66_sub.contigs.filtered.fa_FK3-1.filtered			numORF_multimetal	1
AMDSedi_FK3-1.concoct.66_sub.contigs.filtered.fa_FK3-1.filtered			numORF_asARG	10
AMDSedi_FK3-1.concoct.66_sub.contigs.filtered.fa_FK3-1.filtered			numORF_multidrug	1
AMDSedi_FK3-1.concoct.66_sub.contigs.filtered.fa_FK3-1.filtered			numORF_MRG	6
AMDSedi_FK3-1.concoct.68.contigs.filtered.fa_FK3-1.filtered			numORF_multidrug	10
AMDSedi_FK3-1.concoct.68.contigs.filtered.fa_FK3-1.filtered			numORF_MRG	28
AMDSedi_FK3-1.concoct.68.contigs.filtered.fa_FK3-1.filtered			numORF_multimetal	18
AMDSedi_FK3-1.concoct.68.contigs.filtered.fa_FK3-1.filtered			numORF_asARG	22
AMDSedi_FK3-1.concoct.80_sub.contigs.filtered.fa_FK3-1.filtered			numORF_multimetal	0
AMDSedi_FK3-1.concoct.80_sub.contigs.filtered.fa_FK3-1.filtered			numORF_multidrug	0
AMDSedi_FK3-1.concoct.80_sub.contigs.filtered.fa_FK3-1.filtered			numORF_MRG	2
AMDSedi_FK3-1.concoct.80_sub.contigs.filtered.fa_FK3-1.filtered			numORF_asARG	2
AMDSedi_FK3-1.concoct.84.contigs.filtered.fa_FK3-1.filtered			numORF_multidrug	5
AMDSedi_FK3-1.concoct.84.contigs.filtered.fa_FK3-1.filtered			numORF_multimetal	2
AMDSedi_FK3-1.concoct.84.contigs.filtered.fa_FK3-1.filtered			numORF_MRG	9
AMDSedi_FK3-1.concoct.84.contigs.filtered.fa_FK3-1.filtered			numORF_asARG	20
AMDSedi_FK3-1.concoct.85_sub.contigs.filtered.fa_FK3-1.filtered			numORF_asARG	27
AMDSedi_FK3-1.concoct.85_sub.contigs.filtered.fa_FK3-1.filtered			numORF_multimetal	3
AMDSedi_FK3-1.concoct.85_sub.contigs.filtered.fa_FK3-1.filtered			numORF_MRG	16
AMDSedi_FK3-1.concoct.85_sub.contigs.filtered.fa_FK3-1.filtered			numORF_multidrug	13
AMDSedi_FK3-1.maxbin2.004.contigs.filtered.fa_FK3-1.filtered			numORF_multimetal	0
AMDSedi_FK3-1.maxbin2.004.contigs.filtered.fa_FK3-1.filtered			numORF_asARG	3
AMDSedi_FK3-1.maxbin2.004.contigs.filtered.fa_FK3-1.filtered			numORF_MRG	1
AMDSedi_FK3-1.maxbin2.004.contigs.filtered.fa_FK3-1.filtered			numORF_multidrug	0
AMDSedi_FK3-1.maxbin2.010.contigs.filtered.fa_FK3-1.filtered			numORF_asARG	4
AMDSedi_FK3-1.maxbin2.010.contigs.filtered.fa_FK3-1.filtered			numORF_multimetal	0
AMDSedi_FK3-1.maxbin2.010.contigs.filtered.fa_FK3-1.filtered			numORF_multidrug	1
AMDSedi_FK3-1.maxbin2.010.contigs.filtered.fa_FK3-1.filtered			numORF_MRG	1
AMDSedi_FK3-1.maxbin2.125_sub.contigs.filtered.fa_FK3-1.filtered			numORF_MRG	10
AMDSedi_FK3-1.maxbin2.125_sub.contigs.filtered.fa_FK3-1.filtered			numORF_multimetal	3
AMDSedi_FK3-1.maxbin2.125_sub.contigs.filtered.fa_FK3-1.filtered			numORF_multidrug	2
AMDSedi_FK3-1.maxbin2.125_sub.contigs.filtered.fa_FK3-1.filtered			numORF_asARG	11
AMDSedi_FK3-1.maxbin2.175_sub.contigs.filtered.fa_FK3-1.filtered			numORF_MRG	12
AMDSedi_FK3-1.maxbin2.175_sub.contigs.filtered.fa_FK3-1.filtered			numORF_multidrug	4
AMDSedi_FK3-1.maxbin2.175_sub.contigs.filtered.fa_FK3-1.filtered			numORF_asARG	16
AMDSedi_FK3-1.maxbin2.175_sub.contigs.filtered.fa_FK3-1.filtered			numORF_multimetal	4
AMDSedi_FK3-1.metabat2.102.contigs.filtered.fa_FK3-1.filtered			numORF_asARG	24
AMDSedi_FK3-1.metabat2.102.contigs.filtered.fa_FK3-1.filtered			numORF_multidrug	8
AMDSedi_FK3-1.metabat2.102.contigs.filtered.fa_FK3-1.filtered			numORF_MRG	7
AMDSedi_FK3-1.metabat2.102.contigs.filtered.fa_FK3-1.filtered			numORF_multimetal	3
AMDSedi_FK3-1.metabat2.11.contigs.filtered.fa_FK3-1.filtered			numORF_MRG	7
AMDSedi_FK3-1.metabat2.11.contigs.filtered.fa_FK3-1.filtered			numORF_asARG	13
AMDSedi_FK3-1.metabat2.11.contigs.filtered.fa_FK3-1.filtered			numORF_multidrug	5
AMDSedi_FK3-1.metabat2.11.contigs.filtered.fa_FK3-1.filtered			numORF_multimetal	3
AMDSedi_FK3-1.metabat2.113.contigs.filtered.fa_FK3-1.filtered			numORF_multidrug	0
AMDSedi_FK3-1.metabat2.113.contigs.filtered.fa_FK3-1.filtered			numORF_MRG	1
AMDSedi_FK3-1.metabat2.113.contigs.filtered.fa_FK3-1.filtered			numORF_asARG	3
AMDSedi_FK3-1.metabat2.113.contigs.filtered.fa_FK3-1.filtered			numORF_multimetal	0
AMDSedi_FK3-1.metabat2.119.contigs.filtered.fa_FK3-1.filtered			numORF_multidrug	9
AMDSedi_FK3-1.metabat2.119.contigs.filtered.fa_FK3-1.filtered			numORF_MRG	41
AMDSedi_FK3-1.metabat2.119.contigs.filtered.fa_FK3-1.filtered			numORF_asARG	24
AMDSedi_FK3-1.metabat2.119.contigs.filtered.fa_FK3-1.filtered			numORF_multimetal	19
AMDSedi_FK3-1.metabat2.120.contigs.filtered.fa_FK3-1.filtered			numORF_asARG	22
AMDSedi_FK3-1.metabat2.120.contigs.filtered.fa_FK3-1.filtered			numORF_multimetal	4
AMDSedi_FK3-1.metabat2.120.contigs.filtered.fa_FK3-1.filtered			numORF_MRG	14
AMDSedi_FK3-1.metabat2.120.contigs.filtered.fa_FK3-1.filtered			numORF_multidrug	8
AMDSedi_FK3-1.metabat2.122.contigs.filtered.fa_FK3-1.filtered			numORF_MRG	4
AMDSedi_FK3-1.metabat2.122.contigs.filtered.fa_FK3-1.filtered			numORF_multidrug	0
AMDSedi_FK3-1.metabat2.122.contigs.filtered.fa_FK3-1.filtered			numORF_asARG	12
AMDSedi_FK3-1.metabat2.122.contigs.filtered.fa_FK3-1.filtered			numORF_multimetal	0
AMDSedi_FK3-1.metabat2.125.contigs.filtered.fa_FK3-1.filtered			numORF_MRG	6
AMDSedi_FK3-1.metabat2.125.contigs.filtered.fa_FK3-1.filtered			numORF_multimetal	2
AMDSedi_FK3-1.metabat2.125.contigs.filtered.fa_FK3-1.filtered			numORF_multidrug	4
AMDSedi_FK3-1.metabat2.125.contigs.filtered.fa_FK3-1.filtered			numORF_asARG	20
AMDSedi_FK3-1.metabat2.136.contigs.filtered.fa_FK3-1.filtered			numORF_multimetal	0
AMDSedi_FK3-1.metabat2.136.contigs.filtered.fa_FK3-1.filtered			numORF_asARG	8
AMDSedi_FK3-1.metabat2.136.contigs.filtered.fa_FK3-1.filtered			numORF_MRG	1
AMDSedi_FK3-1.metabat2.136.contigs.filtered.fa_FK3-1.filtered			numORF_multidrug	2
AMDSedi_FK3-1.metabat2.144.contigs.filtered.fa_FK3-1.filtered			numORF_MRG	9
AMDSedi_FK3-1.metabat2.144.contigs.filtered.fa_FK3-1.filtered			numORF_multimetal	4
AMDSedi_FK3-1.metabat2.144.contigs.filtered.fa_FK3-1.filtered			numORF_asARG	14
AMDSedi_FK3-1.metabat2.144.contigs.filtered.fa_FK3-1.filtered			numORF_multidrug	3
AMDSedi_FK3-1.metabat2.15.contigs.filtered.fa_FK3-1.filtered			numORF_asARG	12
AMDSedi_FK3-1.metabat2.15.contigs.filtered.fa_FK3-1.filtered			numORF_multidrug	1
AMDSedi_FK3-1.metabat2.15.contigs.filtered.fa_FK3-1.filtered			numORF_multimetal	3
AMDSedi_FK3-1.metabat2.15.contigs.filtered.fa_FK3-1.filtered			numORF_MRG	11
AMDSedi_FK3-1.metabat2.151.contigs.filtered.fa_FK3-1.filtered			numORF_multidrug	5
AMDSedi_FK3-1.metabat2.151.contigs.filtered.fa_FK3-1.filtered			numORF_multimetal	0
AMDSedi_FK3-1.metabat2.151.contigs.filtered.fa_FK3-1.filtered			numORF_MRG	3
AMDSedi_FK3-1.metabat2.151.contigs.filtered.fa_FK3-1.filtered			numORF_asARG	25
AMDSedi_FK3-1.metabat2.154.contigs.filtered.fa_FK3-1.filtered			numORF_multimetal	0
AMDSedi_FK3-1.metabat2.154.contigs.filtered.fa_FK3-1.filtered			numORF_multidrug	1
AMDSedi_FK3-1.metabat2.154.contigs.filtered.fa_FK3-1.filtered			numORF_MRG	1
AMDSedi_FK3-1.metabat2.154.contigs.filtered.fa_FK3-1.filtered			numORF_asARG	9
AMDSedi_FK3-1.metabat2.156.contigs.filtered.fa_FK3-1.filtered			numORF_multimetal	0
AMDSedi_FK3-1.metabat2.156.contigs.filtered.fa_FK3-1.filtered			numORF_MRG	1
AMDSedi_FK3-1.metabat2.156.contigs.filtered.fa_FK3-1.filtered			numORF_multidrug	1
AMDSedi_FK3-1.metabat2.156.contigs.filtered.fa_FK3-1.filtered			numORF_asARG	4
AMDSedi_FK3-1.metabat2.158_sub.contigs.filtered.fa_FK3-1.filtered			numORF_multimetal	18
AMDSedi_FK3-1.metabat2.158_sub.contigs.filtered.fa_FK3-1.filtered			numORF_MRG	35
AMDSedi_FK3-1.metabat2.158_sub.contigs.filtered.fa_FK3-1.filtered			numORF_multidrug	14
AMDSedi_FK3-1.metabat2.158_sub.contigs.filtered.fa_FK3-1.filtered			numORF_asARG	33
AMDSedi_FK3-1.metabat2.159.contigs.filtered.fa_FK3-1.filtered			numORF_MRG	0
AMDSedi_FK3-1.metabat2.159.contigs.filtered.fa_FK3-1.filtered			numORF_asARG	9
AMDSedi_FK3-1.metabat2.159.contigs.filtered.fa_FK3-1.filtered			numORF_multidrug	2
AMDSedi_FK3-1.metabat2.159.contigs.filtered.fa_FK3-1.filtered			numORF_multimetal	0
AMDSedi_FK3-1.metabat2.16.contigs.filtered.fa_FK3-1.filtered			numORF_MRG	7
AMDSedi_FK3-1.metabat2.16.contigs.filtered.fa_FK3-1.filtered			numORF_multimetal	3
AMDSedi_FK3-1.metabat2.16.contigs.filtered.fa_FK3-1.filtered			numORF_asARG	20
AMDSedi_FK3-1.metabat2.16.contigs.filtered.fa_FK3-1.filtered			numORF_multidrug	3
AMDSedi_FK3-1.metabat2.160.contigs.filtered.fa_FK3-1.filtered	Thiomonas delicata		numORF_multimetal	18
AMDSedi_FK3-1.metabat2.160.contigs.filtered.fa_FK3-1.filtered	Thiomonas delicata		numORF_asARG	20
AMDSedi_FK3-1.metabat2.160.contigs.filtered.fa_FK3-1.filtered	Thiomonas delicata		numORF_multidrug	8
AMDSedi_FK3-1.metabat2.160.contigs.filtered.fa_FK3-1.filtered	Thiomonas delicata		numORF_MRG	40
AMDSedi_FK3-1.metabat2.164_sub.contigs.filtered.fa_FK3-1.filtered			numORF_asARG	13
AMDSedi_FK3-1.metabat2.164_sub.contigs.filtered.fa_FK3-1.filtered			numORF_MRG	2
AMDSedi_FK3-1.metabat2.164_sub.contigs.filtered.fa_FK3-1.filtered			numORF_multimetal	1
AMDSedi_FK3-1.metabat2.164_sub.contigs.filtered.fa_FK3-1.filtered			numORF_multidrug	6
AMDSedi_FK3-1.metabat2.167_sub.contigs.filtered.fa_FK3-1.filtered			numORF_asARG	15
AMDSedi_FK3-1.metabat2.167_sub.contigs.filtered.fa_FK3-1.filtered			numORF_MRG	1
AMDSedi_FK3-1.metabat2.167_sub.contigs.filtered.fa_FK3-1.filtered			numORF_multimetal	0
AMDSedi_FK3-1.metabat2.167_sub.contigs.filtered.fa_FK3-1.filtered			numORF_multidrug	3
AMDSedi_FK3-1.metabat2.169.contigs.filtered.fa_FK3-1.filtered			numORF_asARG	11
AMDSedi_FK3-1.metabat2.169.contigs.filtered.fa_FK3-1.filtered			numORF_multimetal	6
AMDSedi_FK3-1.metabat2.169.contigs.filtered.fa_FK3-1.filtered			numORF_MRG	12
AMDSedi_FK3-1.metabat2.169.contigs.filtered.fa_FK3-1.filtered			numORF_multidrug	2
AMDSedi_FK3-1.metabat2.170_sub.contigs.filtered.fa_FK3-1.filtered			numORF_MRG	16
AMDSedi_FK3-1.metabat2.170_sub.contigs.filtered.fa_FK3-1.filtered			numORF_asARG	22
AMDSedi_FK3-1.metabat2.170_sub.contigs.filtered.fa_FK3-1.filtered			numORF_multidrug	11
AMDSedi_FK3-1.metabat2.170_sub.contigs.filtered.fa_FK3-1.filtered			numORF_multimetal	7
AMDSedi_FK3-1.metabat2.171.contigs.filtered.fa_FK3-1.filtered			numORF_asARG	20
AMDSedi_FK3-1.metabat2.171.contigs.filtered.fa_FK3-1.filtered			numORF_MRG	8
AMDSedi_FK3-1.metabat2.171.contigs.filtered.fa_FK3-1.filtered			numORF_multimetal	3
AMDSedi_FK3-1.metabat2.171.contigs.filtered.fa_FK3-1.filtered			numORF_multidrug	8
AMDSedi_FK3-1.metabat2.175_sub.contigs.filtered.fa_FK3-1.filtered			numORF_multidrug	10
AMDSedi_FK3-1.metabat2.175_sub.contigs.filtered.fa_FK3-1.filtered			numORF_MRG	13
AMDSedi_FK3-1.metabat2.175_sub.contigs.filtered.fa_FK3-1.filtered			numORF_asARG	21
AMDSedi_FK3-1.metabat2.175_sub.contigs.filtered.fa_FK3-1.filtered			numORF_multimetal	2
AMDSedi_FK3-1.metabat2.18.contigs.filtered.fa_FK3-1.filtered			numORF_multidrug	4
AMDSedi_FK3-1.metabat2.18.contigs.filtered.fa_FK3-1.filtered			numORF_MRG	13
AMDSedi_FK3-1.metabat2.18.contigs.filtered.fa_FK3-1.filtered			numORF_asARG	14
AMDSedi_FK3-1.metabat2.18.contigs.filtered.fa_FK3-1.filtered			numORF_multimetal	1
AMDSedi_FK3-1.metabat2.186.contigs.filtered.fa_FK3-1.filtered			numORF_asARG	27
AMDSedi_FK3-1.metabat2.186.contigs.filtered.fa_FK3-1.filtered			numORF_multimetal	10
AMDSedi_FK3-1.metabat2.186.contigs.filtered.fa_FK3-1.filtered			numORF_multidrug	9
AMDSedi_FK3-1.metabat2.186.contigs.filtered.fa_FK3-1.filtered			numORF_MRG	26
AMDSedi_FK3-1.metabat2.188.contigs.filtered.fa_FK3-1.filtered			numORF_multidrug	0
AMDSedi_FK3-1.metabat2.188.contigs.filtered.fa_FK3-1.filtered			numORF_asARG	5
AMDSedi_FK3-1.metabat2.188.contigs.filtered.fa_FK3-1.filtered			numORF_multimetal	1
AMDSedi_FK3-1.metabat2.188.contigs.filtered.fa_FK3-1.filtered			numORF_MRG	3
AMDSedi_FK3-1.metabat2.195.contigs.filtered.fa_FK3-1.filtered			numORF_multimetal	8
AMDSedi_FK3-1.metabat2.195.contigs.filtered.fa_FK3-1.filtered			numORF_asARG	13
AMDSedi_FK3-1.metabat2.195.contigs.filtered.fa_FK3-1.filtered			numORF_multidrug	3
AMDSedi_FK3-1.metabat2.195.contigs.filtered.fa_FK3-1.filtered			numORF_MRG	15
AMDSedi_FK3-1.metabat2.201.contigs.filtered.fa_FK3-1.filtered			numORF_MRG	23
AMDSedi_FK3-1.metabat2.201.contigs.filtered.fa_FK3-1.filtered			numORF_multidrug	11
AMDSedi_FK3-1.metabat2.201.contigs.filtered.fa_FK3-1.filtered			numORF_asARG	29
AMDSedi_FK3-1.metabat2.201.contigs.filtered.fa_FK3-1.filtered			numORF_multimetal	15
AMDSedi_FK3-1.metabat2.203.contigs.filtered.fa_FK3-1.filtered			numORF_MRG	0
AMDSedi_FK3-1.metabat2.203.contigs.filtered.fa_FK3-1.filtered			numORF_multidrug	1
AMDSedi_FK3-1.metabat2.203.contigs.filtered.fa_FK3-1.filtered			numORF_multimetal	0
AMDSedi_FK3-1.metabat2.203.contigs.filtered.fa_FK3-1.filtered			numORF_asARG	6
AMDSedi_FK3-1.metabat2.204_sub.contigs.filtered.fa_FK3-1.filtered			numORF_multidrug	4
AMDSedi_FK3-1.metabat2.204_sub.contigs.filtered.fa_FK3-1.filtered			numORF_multimetal	4
AMDSedi_FK3-1.metabat2.204_sub.contigs.filtered.fa_FK3-1.filtered			numORF_asARG	18
AMDSedi_FK3-1.metabat2.204_sub.contigs.filtered.fa_FK3-1.filtered			numORF_MRG	5
AMDSedi_FK3-1.metabat2.205.contigs.filtered.fa_FK3-1.filtered			numORF_multidrug	0
AMDSedi_FK3-1.metabat2.205.contigs.filtered.fa_FK3-1.filtered			numORF_MRG	0
AMDSedi_FK3-1.metabat2.205.contigs.filtered.fa_FK3-1.filtered			numORF_multimetal	0
AMDSedi_FK3-1.metabat2.205.contigs.filtered.fa_FK3-1.filtered			numORF_asARG	9
AMDSedi_FK3-1.metabat2.21.contigs.filtered.fa_FK3-1.filtered			numORF_MRG	10
AMDSedi_FK3-1.metabat2.21.contigs.filtered.fa_FK3-1.filtered			numORF_multidrug	4
AMDSedi_FK3-1.metabat2.21.contigs.filtered.fa_FK3-1.filtered			numORF_asARG	17
AMDSedi_FK3-1.metabat2.21.contigs.filtered.fa_FK3-1.filtered			numORF_multimetal	4
AMDSedi_FK3-1.metabat2.213.contigs.filtered.fa_FK3-1.filtered			numORF_multimetal	1
AMDSedi_FK3-1.metabat2.213.contigs.filtered.fa_FK3-1.filtered			numORF_MRG	10
AMDSedi_FK3-1.metabat2.213.contigs.filtered.fa_FK3-1.filtered			numORF_multidrug	5
AMDSedi_FK3-1.metabat2.213.contigs.filtered.fa_FK3-1.filtered			numORF_asARG	21
AMDSedi_FK3-1.metabat2.215.contigs.filtered.fa_FK3-1.filtered			numORF_MRG	14
AMDSedi_FK3-1.metabat2.215.contigs.filtered.fa_FK3-1.filtered			numORF_multimetal	3
AMDSedi_FK3-1.metabat2.215.contigs.filtered.fa_FK3-1.filtered			numORF_asARG	23
AMDSedi_FK3-1.metabat2.215.contigs.filtered.fa_FK3-1.filtered			numORF_multidrug	13
AMDSedi_FK3-1.metabat2.22.contigs.filtered.fa_FK3-1.filtered			numORF_multimetal	3
AMDSedi_FK3-1.metabat2.22.contigs.filtered.fa_FK3-1.filtered			numORF_MRG	17
AMDSedi_FK3-1.metabat2.22.contigs.filtered.fa_FK3-1.filtered			numORF_asARG	31
AMDSedi_FK3-1.metabat2.22.contigs.filtered.fa_FK3-1.filtered			numORF_multidrug	10
AMDSedi_FK3-1.metabat2.220.contigs.filtered.fa_FK3-1.filtered			numORF_asARG	17
AMDSedi_FK3-1.metabat2.220.contigs.filtered.fa_FK3-1.filtered			numORF_multimetal	0
AMDSedi_FK3-1.metabat2.220.contigs.filtered.fa_FK3-1.filtered			numORF_multidrug	3
AMDSedi_FK3-1.metabat2.220.contigs.filtered.fa_FK3-1.filtered			numORF_MRG	3
AMDSedi_FK3-1.metabat2.227.contigs.filtered.fa_FK3-1.filtered			numORF_MRG	12
AMDSedi_FK3-1.metabat2.227.contigs.filtered.fa_FK3-1.filtered			numORF_multimetal	6
AMDSedi_FK3-1.metabat2.227.contigs.filtered.fa_FK3-1.filtered			numORF_asARG	25
AMDSedi_FK3-1.metabat2.227.contigs.filtered.fa_FK3-1.filtered			numORF_multidrug	7
AMDSedi_FK3-1.metabat2.228.contigs.filtered.fa_FK3-1.filtered	UBA447 sp002503205		numORF_asARG	10
AMDSedi_FK3-1.metabat2.228.contigs.filtered.fa_FK3-1.filtered	UBA447 sp002503205		numORF_multidrug	2
AMDSedi_FK3-1.metabat2.228.contigs.filtered.fa_FK3-1.filtered	UBA447 sp002503205		numORF_multimetal	0
AMDSedi_FK3-1.metabat2.228.contigs.filtered.fa_FK3-1.filtered	UBA447 sp002503205		numORF_MRG	0
AMDSedi_FK3-1.metabat2.23.contigs.filtered.fa_FK3-1.filtered			numORF_multidrug	1
AMDSedi_FK3-1.metabat2.23.contigs.filtered.fa_FK3-1.filtered			numORF_MRG	1
AMDSedi_FK3-1.metabat2.23.contigs.filtered.fa_FK3-1.filtered			numORF_asARG	4
AMDSedi_FK3-1.metabat2.23.contigs.filtered.fa_FK3-1.filtered			numORF_multimetal	0
AMDSedi_FK3-1.metabat2.232.contigs.filtered.fa_FK3-1.filtered			numORF_MRG	1
AMDSedi_FK3-1.metabat2.232.contigs.filtered.fa_FK3-1.filtered			numORF_multidrug	0
AMDSedi_FK3-1.metabat2.232.contigs.filtered.fa_FK3-1.filtered			numORF_multimetal	0
AMDSedi_FK3-1.metabat2.232.contigs.filtered.fa_FK3-1.filtered			numORF_asARG	6
AMDSedi_FK3-1.metabat2.233_sub.contigs.filtered.fa_FK3-1.filtered			numORF_multimetal	6
AMDSedi_FK3-1.metabat2.233_sub.contigs.filtered.fa_FK3-1.filtered			numORF_multidrug	6
AMDSedi_FK3-1.metabat2.233_sub.contigs.filtered.fa_FK3-1.filtered			numORF_asARG	19
