spCollection,sample_name,core_ORF,ARG,MRG_type,MRG,NearestDistance,ARG_type
AMDSedi,AMDSedi_BP6.metabat2.113.contigs.filtered.fa_BP6.filtered,NODE_204_length_125143_cov_3.862058_BP6_64,penA,Multi-metal_resistance,SILA,45192,beta-lactam
AMDSedi,AMDSedi_BP6.metabat2.113.contigs.filtered.fa_BP6.filtered,NODE_27_length_303505_cov_3.880380_BP6_123,OpmB,Copper_resistance,ACTPC,102106,multidrug
AMDSedi,AMDSedi_BP6.metabat2.113.contigs.filtered.fa_BP6.filtered,NODE_27_length_303505_cov_3.880380_BP6_127,cob(I)alamin_adenolsyltransferase,Copper_resistance,ACTPC,106808,unclassified
AMDSedi,AMDSedi_BP6.metabat2.113.contigs.filtered.fa_BP6.filtered,NODE_27_length_303505_cov_3.880380_BP6_188,PBP-1B,Copper_resistance,ACTPC,180774,beta-lactam
AMDSedi,AMDSedi_BP6.metabat2.113.contigs.filtered.fa_BP6.filtered,NODE_27_length_303505_cov_3.880380_BP6_239,sul4,Copper_resistance,ACTPC,237356,sulfonamide
AMDSedi,AMDSedi_BP6.metabat2.113.contigs.filtered.fa_BP6.filtered,NODE_27_length_303505_cov_3.880380_BP6_245,multidrug_ABC_transporter,Copper_resistance,ACTPC,242875,multidrug
AMDSedi,AMDSedi_BP6.metabat2.113.contigs.filtered.fa_BP6.filtered,NODE_48_length_241384_cov_3.887585_BP6_11,major_facilitator_superfamily_transporter,Arsenic_resistance,AIOR,41637,multidrug
AMDSedi,AMDSedi_BP6.metabat2.113.contigs.filtered.fa_BP6.filtered,NODE_48_length_241384_cov_3.887585_BP6_132,major_facilitator_superfamily_transporter,Arsenic_resistance,AIOR,96392,multidrug
AMDSedi,AMDSedi_BP6.metabat2.113.contigs.filtered.fa_BP6.filtered,NODE_48_length_241384_cov_3.887585_BP6_159,cfrC,Arsenic_resistance,AIOR,120665,phenicol
AMDSedi,AMDSedi_BP6.metabat2.113.contigs.filtered.fa_BP6.filtered,NODE_48_length_241384_cov_3.887585_BP6_20,adeC,Arsenic_resistance,AIOR,30186,multidrug
AMDSedi,AMDSedi_BP6.metabat2.113.contigs.filtered.fa_BP6.filtered,NODE_481_length_79025_cov_3.869680_BP6_55,EmrB-QacA_family_major_facilitator_transporter,Copper_resistance,CORR,3129,multidrug
AMDSedi,AMDSedi_BP6.metabat2.113.contigs.filtered.fa_BP6.filtered,NODE_58_length_223045_cov_3.925834_BP6_33,cob(I)alamin_adenolsyltransferase,Copper_resistance,DNAK,3558,unclassified
AMDSedi,AMDSedi_BP6.metabat2.119.contigs.filtered.fa_BP6.filtered,NODE_1924_length_31453_cov_1.930665_BP6_18,rpsD_(ramA_or_sud2),Iron_resistance,ACN,9842,unclassified
AMDSedi,AMDSedi_BP6.metabat2.119.contigs.filtered.fa_BP6.filtered,NODE_3057_length_22950_cov_1.922841_BP6_23,tetA(48),Multi-metal_resistance,MGTA,21091,tetracycline
AMDSedi,AMDSedi_BP6.metabat2.13.contigs.filtered.fa_BP6.filtered,NODE_1184_length_43326_cov_2.403852_BP6_16,multidrug_ABC_transporter,Copper_resistance,ACTPC,5223,multidrug
AMDSedi,AMDSedi_BP6.metabat2.13.contigs.filtered.fa_BP6.filtered,NODE_5018_length_17017_cov_2.532327_BP6_10,tetA(48),Multi-metal_resistance,RECGM,3637,tetracycline
AMDSedi,AMDSedi_BP6.metabat2.130.contigs.filtered.fa_BP6.filtered,NODE_1418_length_39037_cov_2.430635_BP6_33,cob(I)alamin_adenolsyltransferase,Multi-metal_resistance,CTPC,15469,unclassified
AMDSedi,AMDSedi_BP6.metabat2.130.contigs.filtered.fa_BP6.filtered,NODE_1945_length_31124_cov_2.540149_BP6_23,tetA(48),Multi-metal_resistance,NIA,11481,tetracycline
AMDSedi,AMDSedi_BP6.metabat2.130.contigs.filtered.fa_BP6.filtered,NODE_2303_length_27741_cov_2.522380_BP6_22,bcrA,Copper_resistance,CORR,5807,bacitracin
AMDSedi,AMDSedi_BP6.metabat2.130.contigs.filtered.fa_BP6.filtered,NODE_4541_length_18104_cov_2.222228_BP6_3,vanX,Copper_resistance,CORR,13983,glycopeptide
AMDSedi,AMDSedi_BP6.metabat2.130.contigs.filtered.fa_BP6.filtered,NODE_4996_length_17076_cov_2.301080_BP6_5,patA,Copper_resistance,CORR,8346,fluoroquinolone
AMDSedi,AMDSedi_BP6.metabat2.130.contigs.filtered.fa_BP6.filtered,NODE_698_length_60993_cov_2.467157_BP6_47,bcrA,Copper_resistance,CORR,5131,bacitracin
AMDSedi,AMDSedi_BP6.metabat2.138.contigs.filtered.fa_BP6.filtered,NODE_264_length_109957_cov_5.785268_BP6_47,efrA,Multi-metal_resistance,NIA,707,multidrug
AMDSedi,AMDSedi_BP6.metabat2.138.contigs.filtered.fa_BP6.filtered,NODE_264_length_109957_cov_5.785268_BP6_48,efrB,Multi-metal_resistance,NIA,2626,multidrug
AMDSedi,AMDSedi_BP6.metabat2.138.contigs.filtered.fa_BP6.filtered,NODE_264_length_109957_cov_5.785268_BP6_5,cfrC,Arsenic_resistance,ARST,14404,phenicol
AMDSedi,AMDSedi_BP6.metabat2.138.contigs.filtered.fa_BP6.filtered,NODE_637_length_65321_cov_5.174909_BP6_17,kasugamycin_resistance_protein_ksgA,Multi-metal_resistance,IRLR,5996,aminoglycoside
AMDSedi,AMDSedi_BP6.metabat2.138.contigs.filtered.fa_BP6.filtered,NODE_64_length_212566_cov_5.368106_BP6_119,Staphylococcus_mupA_conferring_resistance_to_mupirocin,Cobalt_resistance,NHLF,59675,mupirocin
AMDSedi,AMDSedi_BP6.metabat2.138.contigs.filtered.fa_BP6.filtered,NODE_64_length_212566_cov_5.368106_BP6_131,patA,Cobalt_resistance,NHLF,74094,fluoroquinolone
AMDSedi,AMDSedi_BP6.metabat2.138.contigs.filtered.fa_BP6.filtered,NODE_64_length_212566_cov_5.368106_BP6_141,multidrug_ABC_transporter,Cobalt_resistance,NHLF,84678,multidrug
AMDSedi,AMDSedi_BP6.metabat2.138.contigs.filtered.fa_BP6.filtered,NODE_64_length_212566_cov_5.368106_BP6_142,multidrug_ABC_transporter,Cobalt_resistance,NHLF,86537,multidrug
AMDSedi,AMDSedi_BP6.metabat2.138.contigs.filtered.fa_BP6.filtered,NODE_87_length_189428_cov_5.168335_BP6_17,multidrug_ABC_transporter,Multi-metal_resistance,RUVBM,12415,multidrug
AMDSedi,AMDSedi_BP6.metabat2.140.contigs.filtered.fa_BP6.filtered,NODE_430_length_85048_cov_2.305390_BP6_26,patA,Arsenic_resistance,ARSB,14190,fluoroquinolone
AMDSedi,AMDSedi_BP6.metabat2.141.contigs.filtered.fa_BP6.filtered,NODE_20_length_347014_cov_4.581094_BP6_156,vgbC,Multi-metal_resistance,RUVBM,55835,MLS
AMDSedi,AMDSedi_BP6.metabat2.141.contigs.filtered.fa_BP6.filtered,NODE_20_length_347014_cov_4.581094_BP6_55,emrA,Iron_resistance,ACN,2932,multidrug
AMDSedi,AMDSedi_BP6.metabat2.141.contigs.filtered.fa_BP6.filtered,NODE_24_length_316024_cov_4.662472_BP6_107,major_facilitator_superfamily_transporter,Copper_resistance,CORR,16350,multidrug
AMDSedi,AMDSedi_BP6.metabat2.141.contigs.filtered.fa_BP6.filtered,NODE_24_length_316024_cov_4.662472_BP6_149,patA,Multi-metal_resistance,CZRA,474,fluoroquinolone
AMDSedi,AMDSedi_BP6.metabat2.141.contigs.filtered.fa_BP6.filtered,NODE_24_length_316024_cov_4.662472_BP6_152,tetA(48),Copper_resistance,CORR,887,tetracycline
AMDSedi,AMDSedi_BP6.metabat2.141.contigs.filtered.fa_BP6.filtered,NODE_24_length_316024_cov_4.662472_BP6_274,emrB,Copper_resistance,CORR,139483,multidrug
AMDSedi,AMDSedi_BP6.metabat2.141.contigs.filtered.fa_BP6.filtered,NODE_24_length_316024_cov_4.662472_BP6_276,patA,Copper_resistance,CORR,142770,fluoroquinolone
AMDSedi,AMDSedi_BP6.metabat2.144_sub.contigs.filtered.fa_BP6.filtered,NODE_22158_length_6990_cov_1.549905_BP6_4,multidrug_ABC_transporter,Multi-metal_resistance,GOLT,2234,multidrug
AMDSedi,AMDSedi_BP6.metabat2.147_sub.contigs.filtered.fa_BP6.filtered,NODE_20762_length_7252_cov_1.393544_BP6_1,multidrug_ABC_transporter,Arsenic_resistance,ARST,810,multidrug
AMDSedi,AMDSedi_BP6.metabat2.147_sub.contigs.filtered.fa_BP6.filtered,NODE_5283_length_16484_cov_1.790854_BP6_4,tcmA,Copper_resistance,YFMO,1751,tetracenomycin_C
AMDSedi,AMDSedi_BP6.metabat2.147_sub.contigs.filtered.fa_BP6.filtered,NODE_96742_length_2816_cov_0.952399_BP6_3,tcr3,Iron_resistance,ACN,780,tetracycline
AMDSedi,AMDSedi_BP6.metabat2.15.contigs.filtered.fa_BP6.filtered,NODE_100_length_173722_cov_3.021199_BP6_56,multidrug_ABC_transporter,Multi-metal_resistance,CUEA,23016,multidrug
AMDSedi,AMDSedi_BP6.metabat2.15.contigs.filtered.fa_BP6.filtered,NODE_149_length_140707_cov_2.856900_BP6_94,vanH,Multi-metal_resistance,IRLR,31887,glycopeptide
AMDSedi,AMDSedi_BP6.metabat2.164_sub.contigs.filtered.fa_BP6.filtered,NODE_72289_length_3371_cov_1.292848_BP6_2,dfrA3,Multi-metal_resistance,MGTA,1940,diaminopyrimidine
AMDSedi,AMDSedi_BP6.metabat2.164_sub.contigs.filtered.fa_BP6.filtered,NODE_7585_length_13256_cov_1.807601_BP6_10,cob(I)alamin_adenolsyltransferase,Arsenic_resistance,ARSM,11559,unclassified
AMDSedi,AMDSedi_BP6.metabat2.171_sub.contigs.filtered.fa_BP6.filtered,NODE_11120_length_10554_cov_4.663374_BP6_4,cob(I)alamin_adenolsyltransferase,Nickel_resistance,HOXN,3572,unclassified
AMDSedi,AMDSedi_BP6.metabat2.171_sub.contigs.filtered.fa_BP6.filtered,NODE_2693_length_24930_cov_5.706648_BP6_6,multidrug_ABC_transporter,Multi-metal_resistance,MGTA,17038,multidrug
AMDSedi,AMDSedi_BP6.metabat2.171_sub.contigs.filtered.fa_BP6.filtered,NODE_434_length_84795_cov_5.476225_BP6_15,patA,Arsenic_resistance,PSTB,3319,fluoroquinolone
AMDSedi,AMDSedi_BP6.metabat2.171_sub.contigs.filtered.fa_BP6.filtered,NODE_434_length_84795_cov_5.476225_BP6_64,dfrA1,Multi-metal_resistance,RECGM,8937,diaminopyrimidine
AMDSedi,AMDSedi_BP6.metabat2.171_sub.contigs.filtered.fa_BP6.filtered,NODE_5628_length_15889_cov_5.807892_BP6_7,emrK,Arsenic_resistance,ARSH,3261,multidrug
AMDSedi,AMDSedi_BP6.metabat2.181.contigs.filtered.fa_BP6.filtered,NODE_104_length_166343_cov_6.707266_BP6_4,multidrug_ABC_transporter,Multi-metal_resistance,CUEA,28217,multidrug
AMDSedi,AMDSedi_BP6.metabat2.181.contigs.filtered.fa_BP6.filtered,NODE_115_length_159069_cov_7.078890_BP6_58,patA,Iron_resistance,ACN,51968,fluoroquinolone
AMDSedi,AMDSedi_BP6.metabat2.181.contigs.filtered.fa_BP6.filtered,NODE_281_length_105590_cov_6.438021_BP6_17,rosA,Chromium_resistance,CHRA,84810,fosmidomycin
AMDSedi,AMDSedi_BP6.metabat2.181.contigs.filtered.fa_BP6.filtered,NODE_281_length_105590_cov_6.438021_BP6_39,multidrug_ABC_transporter,Chromium_resistance,CHRA,65859,multidrug
AMDSedi,AMDSedi_BP6.metabat2.181.contigs.filtered.fa_BP6.filtered,NODE_52_length_233153_cov_6.939539_BP6_194,vanHB,Multi-metal_resistance,DMEF,96058,glycopeptide
AMDSedi,AMDSedi_BP6.metabat2.181.contigs.filtered.fa_BP6.filtered,NODE_52_length_233153_cov_6.939539_BP6_43,emrA,Multi-metal_resistance,DMEF,64027,multidrug
AMDSedi,AMDSedi_BP6.metabat2.181.contigs.filtered.fa_BP6.filtered,NODE_52_length_233153_cov_6.939539_BP6_44,emrB,Multi-metal_resistance,DMEF,62443,multidrug
AMDSedi,AMDSedi_BP6.metabat2.181.contigs.filtered.fa_BP6.filtered,NODE_52_length_233153_cov_6.939539_BP6_50,MexV,Multi-metal_resistance,DMEF,55742,multidrug
AMDSedi,AMDSedi_BP6.metabat2.181.contigs.filtered.fa_BP6.filtered,NODE_52_length_233153_cov_6.939539_BP6_51,mexW,Multi-metal_resistance,DMEF,52658,multidrug
AMDSedi,AMDSedi_BP6.metabat2.181.contigs.filtered.fa_BP6.filtered,NODE_696_length_61366_cov_6.959601_BP6_21,OpmB,Multi-metal_resistance,RUVBM,25045,multidrug
AMDSedi,AMDSedi_BP6.metabat2.181.contigs.filtered.fa_BP6.filtered,NODE_696_length_61366_cov_6.959601_BP6_22,MuxA,Multi-metal_resistance,RUVBM,26486,multidrug
AMDSedi,AMDSedi_BP6.metabat2.181.contigs.filtered.fa_BP6.filtered,NODE_73_length_206802_cov_6.940201_BP6_11,vanH,Copper_resistance,DNAK,93195,glycopeptide
AMDSedi,AMDSedi_BP6.metabat2.181.contigs.filtered.fa_BP6.filtered,NODE_73_length_206802_cov_6.940201_BP6_170,baeR,Multi-metal_resistance,NIA,10980,multidrug
AMDSedi,AMDSedi_BP6.metabat2.182.contigs.filtered.fa_BP6.filtered,NODE_940_length_50162_cov_1.914480_BP6_21,PBP-1B,Multi-metal_resistance,CUEA,11740,beta-lactam
AMDSedi,AMDSedi_BP6.metabat2.192.contigs.filtered.fa_BP6.filtered,NODE_10_length_413881_cov_2.764080_BP6_365,efrB,Copper_resistance,TCRA,4751,multidrug
AMDSedi,AMDSedi_BP6.metabat2.192.contigs.filtered.fa_BP6.filtered,NODE_10_length_413881_cov_2.764080_BP6_74,clbA,Copper_resistance,TCRA,290439,phenicol
AMDSedi,AMDSedi_BP6.metabat2.194_sub.contigs.filtered.fa_BP6.filtered,NODE_122_length_157028_cov_5.361706_BP6_11,adeC,Arsenic_resistance,ARSB,60156,multidrug
AMDSedi,AMDSedi_BP6.metabat2.194_sub.contigs.filtered.fa_BP6.filtered,NODE_122_length_157028_cov_5.361706_BP6_131,otrC,Arsenic_resistance,ARSB,60467,tetracycline
AMDSedi,AMDSedi_BP6.metabat2.194_sub.contigs.filtered.fa_BP6.filtered,NODE_122_length_157028_cov_5.361706_BP6_24,thiostrepton_resistance_methylase_tsnR,Arsenic_resistance,ARSB,47835,unclassified
AMDSedi,AMDSedi_BP6.metabat2.194_sub.contigs.filtered.fa_BP6.filtered,NODE_122_length_157028_cov_5.361706_BP6_63,kasugamycin_resistance_protein_ksgA,Arsenic_resistance,ARSB,5710,aminoglycoside
AMDSedi,AMDSedi_BP6.metabat2.194_sub.contigs.filtered.fa_BP6.filtered,NODE_45_length_248015_cov_5.061996_BP6_33,macA,Multi-metal_resistance,RUVBM,109267,MLS
AMDSedi,AMDSedi_BP6.metabat2.194_sub.contigs.filtered.fa_BP6.filtered,NODE_45_length_248015_cov_5.061996_BP6_37,emrA,Multi-metal_resistance,RUVBM,104642,multidrug
AMDSedi,AMDSedi_BP6.metabat2.194_sub.contigs.filtered.fa_BP6.filtered,NODE_45_length_248015_cov_5.061996_BP6_38,major_facilitator_superfamily_transporter,Multi-metal_resistance,RUVBM,102922,multidrug
AMDSedi,AMDSedi_BP6.metabat2.194_sub.contigs.filtered.fa_BP6.filtered,NODE_45_length_248015_cov_5.061996_BP6_8,baeR,Multi-metal_resistance,RUVBM,141161,multidrug
AMDSedi,AMDSedi_BP6.metabat2.194_sub.contigs.filtered.fa_BP6.filtered,NODE_493_length_78215_cov_5.173676_BP6_13,clbB,Copper_resistance,CTPV,8698,phenicol
AMDSedi,AMDSedi_BP6.metabat2.194_sub.contigs.filtered.fa_BP6.filtered,NODE_493_length_78215_cov_5.173676_BP6_31,penA,Copper_resistance,CTPV,7610,beta-lactam
AMDSedi,AMDSedi_BP6.metabat2.194_sub.contigs.filtered.fa_BP6.filtered,NODE_687_length_61807_cov_5.111770_BP6_29,bcrA,Copper_resistance,DNAK,9937,bacitracin
AMDSedi,AMDSedi_BP6.metabat2.197.contigs.filtered.fa_BP6.filtered,NODE_147_length_141161_cov_8.189607_BP6_40,MexV,Copper_resistance,CORR,8015,multidrug
AMDSedi,AMDSedi_BP6.metabat2.197.contigs.filtered.fa_BP6.filtered,NODE_147_length_141161_cov_8.189607_BP6_47,baeR,Copper_resistance,CORR,14973,multidrug
AMDSedi,AMDSedi_BP6.metabat2.197.contigs.filtered.fa_BP6.filtered,NODE_147_length_141161_cov_8.189607_BP6_48,mdtA,Copper_resistance,CORR,15720,multidrug
AMDSedi,AMDSedi_BP6.metabat2.197.contigs.filtered.fa_BP6.filtered,NODE_147_length_141161_cov_8.189607_BP6_51,OpmB,Chromium_resistance,CHRA,15642,multidrug
AMDSedi,AMDSedi_BP6.metabat2.197.contigs.filtered.fa_BP6.filtered,NODE_401_length_87866_cov_8.760016_BP6_22,TaeA,Multi-metal_resistance,MNTH,15357,pleuromutilin
AMDSedi,AMDSedi_BP6.metabat2.197.contigs.filtered.fa_BP6.filtered,NODE_401_length_87866_cov_8.760016_BP6_24,srmB,Multi-metal_resistance,MNTH,12956,MLS
AMDSedi,AMDSedi_BP6.metabat2.197.contigs.filtered.fa_BP6.filtered,NODE_768_length_57389_cov_8.536377_BP6_10,macA,Copper_resistance,COPR,21740,MLS
AMDSedi,AMDSedi_BP6.metabat2.197.contigs.filtered.fa_BP6.filtered,NODE_768_length_57389_cov_8.536377_BP6_25,tetA(48),Copper_resistance,COPR,2266,tetracycline
AMDSedi,AMDSedi_BP6.metabat2.197.contigs.filtered.fa_BP6.filtered,NODE_768_length_57389_cov_8.536377_BP6_9,macB,Copper_resistance,COPR,23053,MLS
AMDSedi,AMDSedi_BP6.metabat2.197.contigs.filtered.fa_BP6.filtered,NODE_93_length_178506_cov_7.427107_BP6_11,bcrA,Multi-metal_resistance,RUVBM,2124,bacitracin
AMDSedi,AMDSedi_BP6.metabat2.197.contigs.filtered.fa_BP6.filtered,NODE_93_length_178506_cov_7.427107_BP6_20,penA,Multi-metal_resistance,RUVBM,6849,beta-lactam
AMDSedi,AMDSedi_BP6.metabat2.207.contigs.filtered.fa_BP6.filtered,NODE_1109_length_44909_cov_1.729244_BP6_31,OpmB,Copper_resistance,COPA,34007,multidrug
AMDSedi,AMDSedi_BP6.metabat2.207.contigs.filtered.fa_BP6.filtered,NODE_1446_length_38528_cov_1.646624_BP6_10,penA,Multi-metal_resistance,CUSA,21550,beta-lactam
AMDSedi,AMDSedi_BP6.metabat2.211.contigs.filtered.fa_BP6.filtered,NODE_2216_length_28453_cov_32.583139_BP6_6,emrB,Multi-metal_resistance,CUEA,9886,multidrug
AMDSedi,AMDSedi_BP6.metabat2.211.contigs.filtered.fa_BP6.filtered,NODE_305_length_100364_cov_38.417231_BP6_12,rpsD_(ramA_or_sud2),Multi-metal_resistance,CORC,57041,unclassified
AMDSedi,AMDSedi_BP6.metabat2.211.contigs.filtered.fa_BP6.filtered,NODE_625_length_66244_cov_33.544595_BP6_46,mdtA,Multi-metal_resistance,IRLR,16465,multidrug
AMDSedi,AMDSedi_BP6.metabat2.211.contigs.filtered.fa_BP6.filtered,NODE_90_length_181907_cov_40.012031_BP6_161,bcrA,Multi-metal_resistance,RECGM,85163,bacitracin
AMDSedi,AMDSedi_BP6.metabat2.218.contigs.filtered.fa_BP6.filtered,NODE_17_length_353954_cov_5.565720_BP6_178,sul4,Multi-metal_resistance,CUSA,145754,sulfonamide
AMDSedi,AMDSedi_BP6.metabat2.218.contigs.filtered.fa_BP6.filtered,NODE_17_length_353954_cov_5.565720_BP6_209,penA,Multi-metal_resistance,CUSA,180216,beta-lactam
AMDSedi,AMDSedi_BP6.metabat2.218.contigs.filtered.fa_BP6.filtered,NODE_497_length_77298_cov_5.835586_BP6_25,bcrA,Multi-metal_resistance,NREB,5325,bacitracin
AMDSedi,AMDSedi_BP6.metabat2.222_sub.contigs.filtered.fa_BP6.filtered,NODE_3701_length_20543_cov_2.623041_BP6_2,OpmB,Copper_resistance,COPA,15653,multidrug
AMDSedi,AMDSedi_BP6.metabat2.24.contigs.filtered.fa_BP6.filtered,NODE_201_length_125483_cov_10.754746_BP6_2,tetZ,Copper_resistance,CORR,107082,tetracycline
AMDSedi,AMDSedi_BP6.metabat2.24.contigs.filtered.fa_BP6.filtered,NODE_201_length_125483_cov_10.754746_BP6_3,adeC,Copper_resistance,CORR,105111,multidrug
AMDSedi,AMDSedi_BP6.metabat2.24.contigs.filtered.fa_BP6.filtered,NODE_22192_length_6983_cov_8.656797_BP6_6,bacA,Arsenic_resistance,ARSM,2989,bacitracin
AMDSedi,AMDSedi_BP6.metabat2.24.contigs.filtered.fa_BP6.filtered,NODE_41_length_252573_cov_10.278293_BP6_108,kasugamycin_resistance_protein_ksgA,Copper_resistance,DNAK,96521,aminoglycoside
AMDSedi,AMDSedi_BP6.metabat2.24.contigs.filtered.fa_BP6.filtered,NODE_56_length_225388_cov_10.587550_BP6_104,patA,Arsenic_resistance,ARST,16451,fluoroquinolone
AMDSedi,AMDSedi_BP6.metabat2.24.contigs.filtered.fa_BP6.filtered,NODE_63_length_212567_cov_10.619709_BP6_127,multidrug_ABC_transporter,Copper_resistance,CORR,74340,multidrug
AMDSedi,AMDSedi_BP6.metabat2.24.contigs.filtered.fa_BP6.filtered,NODE_63_length_212567_cov_10.619709_BP6_78,vanD,Copper_resistance,CORR,4860,glycopeptide
AMDSedi,AMDSedi_BP6.metabat2.24.contigs.filtered.fa_BP6.filtered,NODE_94_length_178026_cov_9.875896_BP6_16,clbB,Copper_resistance,CORR,52182,phenicol
AMDSedi,AMDSedi_BP6.metabat2.24.contigs.filtered.fa_BP6.filtered,NODE_98_length_175210_cov_10.794292_BP6_125,tetA(48),Copper_resistance,CORR,119596,tetracycline
AMDSedi,AMDSedi_BP6.metabat2.24.contigs.filtered.fa_BP6.filtered,NODE_98_length_175210_cov_10.794292_BP6_126,bcrA,Copper_resistance,CORR,120579,bacitracin
AMDSedi,AMDSedi_BP6.metabat2.24.contigs.filtered.fa_BP6.filtered,NODE_98_length_175210_cov_10.794292_BP6_96,penA,Copper_resistance,CORR,87798,beta-lactam
AMDSedi,AMDSedi_BP6.metabat2.242_sub.contigs.filtered.fa_BP6.filtered,NODE_1742_length_33612_cov_5.345080_BP6_20,major_facilitator_superfamily_transporter,Copper_resistance,COPF,6922,multidrug
AMDSedi,AMDSedi_BP6.metabat2.242_sub.contigs.filtered.fa_BP6.filtered,NODE_1742_length_33612_cov_5.345080_BP6_3,multidrug_ABC_transporter,Copper_resistance,COPF,12747,multidrug
AMDSedi,AMDSedi_BP6.metabat2.242_sub.contigs.filtered.fa_BP6.filtered,NODE_3359_length_21762_cov_5.140005_BP6_21,multidrug_ABC_transporter,Multi-metal_resistance,CUEA,11782,multidrug
AMDSedi,AMDSedi_BP6.metabat2.242_sub.contigs.filtered.fa_BP6.filtered,NODE_4571_length_18047_cov_7.161328_BP6_12,multidrug_ABC_transporter,Copper_resistance,CORR,5856,multidrug
AMDSedi,AMDSedi_BP6.metabat2.242_sub.contigs.filtered.fa_BP6.filtered,NODE_4571_length_18047_cov_7.161328_BP6_4,kasugamycin_resistance_protein_ksgA,Copper_resistance,CORR,1953,aminoglycoside
AMDSedi,AMDSedi_BP6.metabat2.242_sub.contigs.filtered.fa_BP6.filtered,NODE_4571_length_18047_cov_7.161328_BP6_9,ugd,Copper_resistance,CORR,2697,peptide
AMDSedi,AMDSedi_BP6.metabat2.245.contigs.filtered.fa_BP6.filtered,NODE_1277_length_41639_cov_1.885648_BP6_25,rpsD_(ramA_or_sud2),Copper_resistance,DNAK,7534,unclassified
AMDSedi,AMDSedi_BP6.metabat2.245.contigs.filtered.fa_BP6.filtered,NODE_9183_length_11799_cov_1.811772_BP6_2,MuxA,Multi-metal_resistance,IRLR,2893,multidrug
AMDSedi,AMDSedi_BP6.metabat2.250.contigs.filtered.fa_BP6.filtered,NODE_6048_length_15214_cov_1.533174_BP6_10,emrA,Copper_resistance,COPR,1858,multidrug
AMDSedi,AMDSedi_BP6.metabat2.258.contigs.filtered.fa_BP6.filtered,NODE_171_length_135108_cov_4.731318_BP6_63,major_facilitator_superfamily_transporter,Multi-metal_resistance,RECGM,494,multidrug
AMDSedi,AMDSedi_BP6.metabat2.258.contigs.filtered.fa_BP6.filtered,NODE_171_length_135108_cov_4.731318_BP6_66,multidrug_ABC_transporter,Multi-metal_resistance,RECGM,4354,multidrug
AMDSedi,AMDSedi_BP6.metabat2.258.contigs.filtered.fa_BP6.filtered,NODE_317_length_98705_cov_4.714094_BP6_54,MuxA,Multi-metal_resistance,DMEF,8994,multidrug
AMDSedi,AMDSedi_BP6.metabat2.258.contigs.filtered.fa_BP6.filtered,NODE_912_length_51292_cov_4.530695_BP6_5,multidrug_ABC_transporter,Multi-metal_resistance,CUEA,6422,multidrug
AMDSedi,AMDSedi_BP6.metabat2.260.contigs.filtered.fa_BP6.filtered,NODE_135_length_148159_cov_2.352275_BP6_27,multidrug_ABC_transporter,Multi-metal_resistance,RECGM,12892,multidrug
AMDSedi,AMDSedi_BP6.metabat2.260.contigs.filtered.fa_BP6.filtered,NODE_207_length_124434_cov_2.481558_BP6_36,patA,Arsenic_resistance,ARSM,6560,fluoroquinolone
AMDSedi,AMDSedi_BP6.metabat2.260.contigs.filtered.fa_BP6.filtered,NODE_207_length_124434_cov_2.481558_BP6_75,vanH,Arsenic_resistance,ARSM,48210,glycopeptide
AMDSedi,AMDSedi_BP6.metabat2.260.contigs.filtered.fa_BP6.filtered,NODE_269_length_108245_cov_2.319706_BP6_30,multidrug_ABC_transporter,Copper_resistance,CORR,63022,multidrug
AMDSedi,AMDSedi_BP6.metabat2.260.contigs.filtered.fa_BP6.filtered,NODE_269_length_108245_cov_2.319706_BP6_31,multidrug_ABC_transporter,Copper_resistance,CORR,61088,multidrug
AMDSedi,AMDSedi_BP6.metabat2.260.contigs.filtered.fa_BP6.filtered,NODE_271_length_107671_cov_2.560831_BP6_27,tetA(48),Multi-metal_resistance,IRLR,9963,tetracycline
AMDSedi,AMDSedi_BP6.metabat2.260.contigs.filtered.fa_BP6.filtered,NODE_31_length_283129_cov_2.383407_BP6_137,kasugamycin_resistance_protein_ksgA,Copper_resistance,ACTPC,6756,aminoglycoside
AMDSedi,AMDSedi_BP6.metabat2.260.contigs.filtered.fa_BP6.filtered,NODE_31_length_283129_cov_2.383407_BP6_155,mdtA,Copper_resistance,ACTPC,15375,multidrug
AMDSedi,AMDSedi_BP6.metabat2.260.contigs.filtered.fa_BP6.filtered,NODE_31_length_283129_cov_2.383407_BP6_24,tetA(48),Copper_resistance,DNAK,7059,tetracycline
AMDSedi,AMDSedi_BP6.metabat2.260.contigs.filtered.fa_BP6.filtered,NODE_35_length_271833_cov_2.551482_BP6_107,multidrug_ABC_transporter,Multi-metal_resistance,RUVBM,103827,multidrug
AMDSedi,AMDSedi_BP6.metabat2.260.contigs.filtered.fa_BP6.filtered,NODE_35_length_271833_cov_2.551482_BP6_142,rosB,Multi-metal_resistance,RUVBM,143163,fosmidomycin
AMDSedi,AMDSedi_BP6.metabat2.260.contigs.filtered.fa_BP6.filtered,NODE_35_length_271833_cov_2.551482_BP6_193,vanX,Multi-metal_resistance,RUVBM,198976,glycopeptide
